City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1782,Mitu,CO,1.1983,-70.1733,73.33,98,100,1.83,moderate rain
1783,Great Yarmouth,GB,52.6083,1.7305,43.05,85,94,25.72,overcast clouds
1784,Kamen-Na-Obi,RU,53.7884,81.3423,21.33,95,100,7.14,overcast clouds
1785,Bull Savanna,JM,17.8868,-77.5902,79.54,74,100,9.13,overcast clouds
1786,San Javier,ES,37.8063,-0.8374,62.74,51,0,3.0,clear sky
1787,Abalak,RU,58.1286,68.5944,33.66,94,100,12.55,overcast clouds
1788,Tokonou,GN,9.65,-9.7833,79.83,33,93,3.96,overcast clouds
1789,Karmala,IN,18.4167,75.2,71.87,62,36,5.26,scattered clouds
1790,Katima Mulilo,NA,-17.5,24.2667,85.64,29,99,8.43,overcast clouds
1791,Oblivskaya,RU,48.5362,42.5014,36.41,90,100,12.08,overcast clouds
1792,Bjornevatn,NO,69.6672,29.9847,-16.26,76,75,4.61,light snow
1793,Pryyutivka,UA,48.7209,33.0708,30.58,83,66,5.41,broken clouds
1794,Holoby,UA,51.0865,25.0077,28.06,69,100,7.16,overcast clouds
1795,Mumford,GH,5.2618,-0.759,81.43,82,100,7.9,overcast clouds
1796,Duki,PK,30.1541,68.5728,52.18,33,0,7.45,clear sky
1797,Catalina,US,32.5056,-110.9211,74.1,29,99,4.38,overcast clouds
1798,Araruama,BR,-22.8728,-42.3431,80.65,72,53,7.65,broken clouds
1799,Borskoye,RU,53.0333,51.7167,39.42,96,100,11.68,light rain
1800,Umm Bab,QA,25.2142,50.8072,62.28,49,5,13.09,clear sky
1801,Kano,NG,12.0001,8.5167,78.69,24,18,2.3,few clouds
1802,Lere,NG,10.387,8.5726,75.02,32,54,7.34,broken clouds
1803,Zheshart,RU,62.0731,49.5733,4.14,94,100,10.47,light snow
1804,Miracema Do Tocantins,BR,-9.5618,-48.3967,83.25,76,100,2.15,overcast clouds
1805,Tsagan Aman,RU,47.5639,46.7218,43.23,93,100,14.58,overcast clouds
1806,Ivankiv,UA,50.9386,29.8943,28.56,91,98,6.6,overcast clouds
1807,Goma,CD,-1.6792,29.2228,64.27,88,100,2.46,light rain
1808,Zyryanovsk,KZ,49.7386,84.2719,17.91,95,88,2.24,overcast clouds
1809,Nagapattinam,IN,10.7667,79.8333,77.54,83,0,3.33,clear sky
1810,Bay City,US,43.5945,-83.8889,41.49,53,1,5.99,clear sky
1811,Suruc,TR,36.9761,38.425,48.4,41,77,6.11,broken clouds
1812,Escarcega,MX,18.6089,-90.7454,90.43,38,25,3.42,scattered clouds
1813,Svatove,UA,49.4103,38.1503,34.77,75,100,7.0,light snow
1814,Phuntsholing,BT,26.8516,89.3884,64.78,74,16,5.41,few clouds
1815,Guadalajara,MX,20.6667,-103.3333,78.98,22,1,4.61,clear sky
1816,Norilsk,RU,69.3535,88.2027,-30.59,98,100,3.42,overcast clouds
1817,Balkhash,KZ,46.844,74.9804,29.41,56,100,13.4,overcast clouds
1818,Rio Claro,BR,-22.4114,-47.5614,89.42,36,41,2.33,scattered clouds
1819,Lagos,NG,6.5833,3.75,84.52,83,57,6.13,broken clouds
1820,El Carmen,CO,8.5106,-73.4478,82.47,51,100,2.35,overcast clouds
1821,Dunyapur,PK,29.7995,71.7196,55.42,22,0,2.57,clear sky
1822,Halifax,CA,44.6453,-63.5724,33.22,50,7,5.01,clear sky
1823,Itanhandu,BR,-22.2958,-44.9347,81.7,72,79,0.6,broken clouds
1824,Zhanaozen,KZ,43.3,52.8,35.55,60,8,13.56,clear sky
1825,Palora,EC,-1.7,-77.9333,73.38,84,79,3.4,light rain
1826,Lac-Megantic,CA,45.5834,-70.8823,24.82,53,4,6.02,clear sky
1827,Verkhniy Baskunchak,RU,48.2256,46.7217,44.13,90,100,16.04,overcast clouds
1828,Palanga,LT,55.9175,21.0686,32.02,93,90,5.75,mist
1829,Parana,AR,-31.732,-60.5238,86.58,37,78,9.26,broken clouds
1830,Alcanena,PT,39.459,-8.6689,54.48,99,0,6.42,clear sky
1831,Svetlogorsk,BY,52.6333,29.7333,28.49,84,100,9.62,overcast clouds
1832,Srivardhan,IN,18.0333,73.0167,75.06,85,0,2.86,clear sky
1833,Manjacaze,MZ,-24.7117,33.8828,82.49,60,0,11.18,clear sky
1834,Bati,ET,11.1833,40.0167,62.73,46,0,3.09,clear sky
1835,Krasnaya Polyana,RU,56.242,51.1442,29.57,88,100,10.22,overcast clouds
1836,Prado,BR,-17.3411,-39.2208,77.32,83,6,9.24,clear sky
1837,Goianesia,BR,-15.3175,-49.1175,81.63,67,84,2.13,broken clouds
1838,Sabalgarh,IN,26.25,77.4,64.27,58,0,1.52,clear sky
1839,Porto Recanati,IT,43.4365,13.6613,51.98,39,100,12.62,overcast clouds
1840,Tefe,BR,-3.3542,-64.7114,91.51,58,40,5.75,scattered clouds
1841,Ngara,TZ,-2.5122,30.6558,59.09,88,100,2.04,overcast clouds
1842,Houma,US,29.5958,-90.7195,78.8,65,40,4.61,scattered clouds
1843,Onokhino,RU,56.925,65.5394,35.92,88,100,13.44,overcast clouds
1844,Teplyk,UA,48.6657,29.745,30.06,79,23,6.6,few clouds
1845,Donja Dubica,BA,45.075,18.4114,35.28,82,100,2.71,overcast clouds
1846,Kourou,GF,5.1552,-52.6478,77.05,90,94,5.77,light rain
1847,Carmarthen,GB,51.8555,-4.3054,44.89,76,53,21.85,broken clouds
1848,Itapuranga,BR,-15.5622,-49.9486,82.15,66,88,2.42,overcast clouds
1849,Talen,IN,23.5667,76.7167,68.92,49,100,6.6,overcast clouds
1850,Saint-Avold,FR,49.1027,6.7006,42.55,86,100,15.66,overcast clouds
1851,Kandalaksha,RU,67.162,32.4123,-1.28,98,63,4.63,broken clouds
1852,Catamarca,AR,-28.4696,-65.7852,79.77,61,96,1.99,overcast clouds
1853,Lodeynoye Pole,RU,60.726,33.5531,8.56,90,96,7.09,overcast clouds
1854,Gopalur,IN,16.6167,77.8,73.35,56,12,6.55,few clouds
1855,Shagamu,NG,6.8432,3.6478,83.98,75,77,4.74,broken clouds
1856,Jijiga,ET,9.35,42.8,59.22,60,0,8.1,clear sky
1857,Bahia Honda,CU,22.9036,-83.1592,80.69,54,2,8.99,clear sky
1858,New Port Richey,US,28.2442,-82.7193,77.29,61,100,1.99,overcast clouds
1859,Isernia,IT,41.6002,14.2382,45.54,97,100,6.46,overcast clouds
1860,Giyani,ZA,-23.3025,30.7187,81.54,41,0,4.74,clear sky
1861,Gardanne,FR,43.4549,5.4691,53.22,65,5,5.01,clear sky
1862,Mazyr,BY,52.0495,29.2456,29.68,83,100,8.95,overcast clouds
1863,Nola,IT,40.922,14.5329,55.26,84,100,4.0,overcast clouds
1864,Tselinnoye,RU,53.0833,85.6667,15.53,98,88,6.29,overcast clouds
1865,Pitmoaga,BF,12.2397,-1.8767,82.02,12,8,9.48,clear sky
1866,Iacobeni,RO,47.4333,25.3167,21.56,93,100,3.53,overcast clouds
1867,Mafinga,TZ,-7.25,35.0667,76.41,54,88,7.99,overcast clouds
1868,Devin,BG,41.7433,24.4,40.33,93,86,3.67,overcast clouds
1869,Gazli,UZ,40.1333,63.45,44.62,33,100,7.85,overcast clouds
1870,El Tigre,VE,8.8875,-64.2454,91.31,35,82,13.2,broken clouds
1871,Ust-Kulom,RU,61.6864,53.6902,8.65,93,100,7.72,overcast clouds
1872,Gariaband,IN,20.635,82.0614,63.61,88,99,3.89,overcast clouds
1873,Pochinki,RU,54.6988,44.8668,27.12,82,85,12.91,overcast clouds
1874,Batsfjord,NO,70.6345,29.7185,14.63,80,21,16.58,few clouds
1875,Guiberoua,CI,6.2392,-6.1727,80.49,66,77,4.68,broken clouds
1876,Alice Town,BS,25.7167,-79.3,75.07,67,100,9.04,overcast clouds
1877,Sitrah,BH,26.1547,50.6206,68.0,70,0,5.99,clear sky
1878,Rudsar,IR,37.1376,50.288,48.18,67,3,7.29,clear sky
1879,Mahenge,TZ,-8.6833,36.7167,65.44,89,100,1.79,overcast clouds
1880,Elizabethton,US,36.3487,-82.2107,71.2,68,90,3.44,overcast clouds
1881,Kulunda,RU,52.566,78.9385,27.01,98,100,5.97,overcast clouds
1882,Chibombo,ZM,-14.6569,28.0706,76.57,31,0,5.39,clear sky
1883,Pula,HR,44.8683,13.8481,48.15,93,75,2.3,broken clouds
1884,Santarem,BR,-2.4431,-54.7083,82.53,94,40,8.05,thunderstorm
1885,Mathathane,BW,-22.2687,28.7495,85.64,41,100,12.64,overcast clouds
1886,Korsor,DK,55.3299,11.1386,38.98,95,100,14.25,overcast clouds
1887,Rotterdam,NL,51.9225,4.4792,45.9,74,75,13.8,broken clouds
1888,Port Shepstone,ZA,-30.7414,30.455,70.16,88,100,2.8,light rain
1889,Khairagarh,IN,26.95,77.8167,64.94,60,0,1.43,clear sky
1890,Glasgow,GB,55.8652,-4.2576,43.16,77,100,15.01,overcast clouds
1891,Wagar,SD,16.1525,36.2032,79.32,49,0,13.44,clear sky
1892,Amreli,IN,21.6167,71.2333,73.4,57,0,3.85,clear sky
1893,Zaraza,VE,9.3503,-65.3245,92.75,36,99,1.72,overcast clouds
1894,Patti,IN,31.2808,74.8572,58.95,50,3,4.45,clear sky
1895,Klimovo,RU,52.3805,32.1923,22.57,96,78,7.02,broken clouds
1896,Parabel,RU,58.6978,81.4825,17.98,92,100,8.99,overcast clouds
1897,Tamasane,BW,-22.4184,27.4013,79.52,51,99,7.83,overcast clouds
1898,Asuncion,PY,-25.3007,-57.6359,98.04,26,0,9.22,clear sky
1899,Kuruman,ZA,-27.4524,23.4325,61.99,90,81,6.69,broken clouds
1900,Ipatinga,BR,-19.4683,-42.5367,79.72,74,84,4.18,broken clouds
1901,Vezirkopru,TR,41.1436,35.4547,46.89,54,100,6.53,overcast clouds
1902,Khipro,PK,25.8285,69.3772,66.92,21,0,6.98,clear sky
1903,Sibiti,CG,-3.6819,13.3499,69.8,98,100,1.68,overcast clouds
1904,Piotrkow Trybunalski,PL,51.4055,19.7032,32.31,10,100,6.26,overcast clouds
1905,Banyo,CM,6.75,11.8167,78.76,36,100,3.96,overcast clouds
1906,Shostka,UA,51.863,33.4698,25.59,94,28,6.22,scattered clouds
1907,Farafangana,MG,-22.8167,47.8333,77.4,88,15,13.58,few clouds
1908,Maarianhamina,AX,60.0973,19.9348,22.86,80,90,9.22,light snow
1909,Bantry,IE,51.6833,-9.45,40.48,71,39,19.64,scattered clouds
1910,Lithakia,GR,37.7167,20.8333,54.59,70,4,12.48,clear sky
1911,Montecristo,CO,8.2971,-74.4733,88.21,64,97,2.91,overcast clouds
1912,Kholmogory,RU,64.2229,41.656,-3.89,78,39,10.45,scattered clouds
1913,Dorado,PR,18.4588,-66.2677,85.75,81,75,12.66,broken clouds
1914,San Luis,AR,-33.295,-66.3356,64.15,81,100,10.38,overcast clouds
1915,Mega,ET,4.05,38.3,60.51,79,14,9.19,few clouds
1916,Pietersburg,ZA,-23.9045,29.4688,68.85,68,9,6.91,clear sky
1917,Gorele,TR,41.0308,39.0031,54.84,47,100,9.35,light rain
1918,Quepos,CR,9.4236,-84.1652,94.53,74,53,6.78,broken clouds
1919,Rogovskaya,RU,45.7312,38.7396,52.68,50,100,10.33,overcast clouds
1920,Krapivinskiy,RU,54.9992,86.8133,24.44,92,96,7.67,overcast clouds
1921,Mpongwe,ZM,-13.5091,28.155,72.97,34,45,5.91,scattered clouds
1922,Divinopolis,BR,-20.1389,-44.8839,79.3,63,22,1.12,few clouds
1923,Russas,BR,-4.9403,-37.9758,82.9,69,80,10.31,broken clouds
1924,Repatriacion,PY,-25.5333,-55.95,95.36,26,4,3.67,clear sky
1925,Laviana,ES,43.2333,-5.5333,50.92,87,100,9.89,overcast clouds
1926,Humberto De Campos,BR,-2.5983,-43.4611,82.47,73,100,8.14,overcast clouds
1927,Sicuani,PE,-14.2694,-71.2261,56.41,60,100,4.27,overcast clouds
1928,Karlivka,UA,49.4567,35.1295,29.97,81,89,6.22,overcast clouds
1929,Cravo Norte,CO,6.3017,-70.2041,91.22,41,98,8.97,overcast clouds
1930,Piro,IN,25.3333,84.4167,67.51,44,100,5.73,overcast clouds
1931,Nsunga,TZ,-1.1439,31.3947,64.54,87,100,1.9,overcast clouds
1932,Sarany,RU,58.5,58.8833,31.21,98,100,13.49,snow
1933,Ortega,CO,3.9361,-75.2217,90.34,70,100,2.86,overcast clouds
1934,Porec,HR,45.2258,13.5939,47.35,82,100,9.33,overcast clouds
1935,Ploemeur,FR,47.7333,-3.4333,46.81,83,0,10.36,clear sky
1936,Saint Andrews,US,34.0454,-81.1293,72.75,53,75,1.99,broken clouds
1937,Soligalich,RU,59.0778,42.2864,4.6,94,100,6.55,overcast clouds
1938,Bracebridge,CA,45.0334,-79.3163,33.33,80,90,10.36,light snow
1939,Georgiyevka,KZ,43.0369,74.7114,37.44,100,90,2.24,light intensity drizzle
1940,Oudtshoorn,ZA,-33.5907,22.2014,62.46,90,100,8.05,light rain
1941,Lakheri,IN,25.6667,76.1667,65.03,59,0,3.8,clear sky
1942,Jacksonville,US,30.3322,-81.6556,76.08,65,1,1.01,clear sky
1943,Ondangwa,NA,-17.9167,15.95,81.61,43,18,17.4,few clouds
1944,Rehli,IN,23.6333,79.0833,62.1,56,1,4.34,clear sky
1945,Poian,RO,46.0667,26.15,33.21,92,100,1.01,overcast clouds
1946,Sancti Spiritus,CU,21.9297,-79.4425,82.24,50,2,8.14,clear sky
1947,Hargeysa,SO,9.56,44.065,57.45,88,3,8.52,clear sky
1948,Grand-Santi,GF,4.25,-54.3833,80.15,93,97,2.86,overcast clouds
1949,Krishnarajpet,IN,12.655,76.4883,67.77,95,100,5.03,overcast clouds
1950,La Palma,US,33.8464,-118.0467,69.48,75,75,4.0,haze
1951,Madaoua,NE,14.073,5.96,78.04,13,96,9.26,overcast clouds
1952,Pandharpur,IN,17.6667,75.3333,75.49,67,100,4.43,overcast clouds
1953,Podujevo,XK,42.9106,21.1931,38.39,91,41,4.47,scattered clouds
1954,Caconda,AO,-13.7333,15.0667,64.98,87,98,3.27,light rain
1955,Chillicothe,US,39.3331,-82.9824,53.51,40,1,5.75,clear sky
1956,Lucea,JM,18.451,-78.1736,85.86,75,82,17.02,broken clouds
1957,Karapyshi,UA,49.6424,30.79,29.1,85,49,5.93,scattered clouds
1958,Karasuk,RU,53.7377,78.0403,28.62,93,100,11.68,overcast clouds
1959,Bollnas,SE,61.3482,16.3946,23.4,91,93,6.64,overcast clouds
1960,Motala,SE,58.5371,15.0365,23.81,93,28,12.12,scattered clouds
1961,Beni,CD,0.5,29.4667,64.42,95,100,2.28,light rain
1962,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,74.26,95,100,3.2,light rain
1963,Chatellerault,FR,46.8,0.5333,41.72,52,100,14.16,overcast clouds
1964,Cunha,BR,-23.0744,-44.9597,81.34,86,50,8.3,scattered clouds
1965,Nauta,PE,-4.5061,-73.5757,83.98,78,50,3.49,moderate rain
1966,San Francisco,US,37.7749,-122.4194,58.93,78,90,1.01,overcast clouds
1967,Yarmouth,US,41.7057,-70.2286,43.18,58,90,3.44,overcast clouds
1968,Esil,KZ,51.9556,66.4042,30.45,92,100,10.13,overcast clouds
1969,Kosamba,IN,21.4833,72.95,73.11,56,0,4.05,clear sky
1970,Ovalle,CL,-30.5983,-71.2003,88.2,25,2,13.27,clear sky
1971,Igbo Ora,NG,7.4333,3.2833,85.64,31,100,2.64,overcast clouds
1972,Ostrogozhsk,RU,50.8664,39.0756,30.61,80,100,3.0,overcast clouds
1973,Ivanivka,UA,46.7208,34.553,35.85,95,100,11.36,overcast clouds
1974,Pitangui,BR,-19.6828,-44.8903,77.72,68,74,0.51,broken clouds
1975,Baie-Saint-Paul,CA,47.4411,-70.4986,22.06,78,35,20.0,scattered clouds
1976,Warka,PL,51.7843,21.1909,35.91,54,80,5.14,broken clouds
1977,Murfreesboro,US,35.8456,-86.3903,63.57,95,90,6.91,mist
1978,Aljezur,PT,37.3191,-8.8033,58.98,95,75,7.58,broken clouds
1979,Barra Do Garcas,BR,-15.89,-52.2567,88.38,70,40,0.0,light rain
1980,Manor,IN,19.75,72.9167,73.54,84,0,0.43,clear sky
1981,Latur,IN,18.4,76.5833,67.66,49,4,6.42,clear sky
1982,Peterhead,GB,57.5058,-1.7981,43.2,74,100,33.2,overcast clouds
1983,Maiduguri,NG,11.8464,13.1603,77.77,23,94,9.98,overcast clouds
1984,Doctor Juan Manuel Frutos,PY,-25.3667,-55.8,94.93,27,1,2.19,clear sky
1985,Karabulak,RU,43.3036,44.8964,31.19,47,100,2.66,overcast clouds
1986,Doha,QA,25.2867,51.5333,67.98,66,0,9.22,clear sky
1987,Artyom,AZ,40.4723,50.333,50.14,73,78,16.58,broken clouds
1988,Ocara,BR,-4.4908,-38.5967,88.0,42,14,13.51,few clouds
1989,Pavlodar,KZ,52.3,76.95,28.2,100,90,8.95,overcast clouds
1990,Totness,SR,5.8833,-56.3167,82.83,69,95,9.31,overcast clouds
1991,Kumluca,TR,36.3703,30.2869,56.68,81,99,3.74,overcast clouds
1992,Kalachinsk,RU,55.0529,74.5751,30.67,90,100,12.73,overcast clouds
1993,Hadejia,NG,12.4498,10.0444,78.49,21,19,9.42,few clouds
1994,Beyla,GN,8.6833,-8.6333,80.53,40,57,3.6,broken clouds
1995,Arica,CL,-18.475,-70.3042,78.35,64,0,12.66,clear sky
1996,Mossoro,BR,-5.1875,-37.3442,87.75,62,40,21.85,scattered clouds
1997,Nezlobnaya,RU,44.1181,43.4028,42.49,55,64,6.4,broken clouds
1998,Dromolaxia,CY,34.8761,33.586,64.27,73,0,5.75,clear sky
1999,Stykkisholmur,IS,65.0757,-22.7297,29.75,87,53,3.06,broken clouds
2000,Bhadrachalam,IN,17.6667,80.8833,69.4,90,100,2.66,overcast clouds
2001,Wamba,NG,8.9333,8.6,80.96,30,98,2.42,overcast clouds
2002,Rome,US,34.257,-85.1647,71.62,72,1,0.0,clear sky
2003,Nirmali,IN,26.3167,86.5833,69.04,68,26,6.15,scattered clouds
2004,Svarstad,NO,59.399,9.9698,25.09,51,100,5.99,overcast clouds
2005,Shumikha,RU,55.2261,63.2961,32.41,88,24,19.1,few clouds
2006,Wieliczka,PL,49.9874,20.0647,36.95,52,99,4.81,overcast clouds
2007,Harrismith,ZA,-28.2728,29.1295,58.93,96,87,5.57,moderate rain
2008,Kankakee,US,41.15,-87.8667,45.05,51,1,9.22,clear sky
2009,Oromocto,CA,45.8351,-66.4792,25.95,49,1,8.05,clear sky
2010,Abnub,EG,27.2696,31.1511,62.82,33,34,0.94,scattered clouds
2011,Miedzyrzecz,PL,52.4446,15.578,36.43,94,100,6.15,overcast clouds
2012,Santa Cruz Cabralia,BR,-16.2781,-39.0247,79.03,78,40,6.91,scattered clouds
2013,Shurugwi,ZW,-19.6702,30.0059,78.12,31,72,7.87,broken clouds
2014,Zuwarah,LY,32.9312,12.082,57.24,55,0,9.42,clear sky
2015,Minudasht,IR,37.2289,55.3747,50.34,48,0,4.81,clear sky
2016,Vitoria Da Conquista,BR,-14.8661,-40.8394,71.46,86,49,4.83,scattered clouds
2017,Youkounkoun,GN,12.5333,-13.1333,87.4,19,100,3.09,overcast clouds
2018,Kristiansund,NO,63.1115,7.732,34.45,69,90,11.5,light intensity drizzle
2019,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,78.42,90,100,2.98,overcast clouds
2020,Huanuco,PE,-9.9329,-76.2415,76.51,56,100,8.93,light rain
2021,Bhigvan,IN,18.3167,74.7667,72.03,72,10,4.16,clear sky
2022,Inyonga,TZ,-6.7167,32.0667,74.25,49,100,3.13,overcast clouds
2023,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,93.85,47,100,5.08,light rain
2024,Turiacu,BR,-1.6633,-45.3717,83.61,70,59,6.98,broken clouds
2025,Kosh-Agach,RU,50.0,88.6667,6.08,92,45,3.83,scattered clouds
2026,Limoeiro Do Ajuru,BR,-1.8953,-49.3806,83.93,69,100,3.91,overcast clouds
2027,Herouville-Saint-Clair,FR,49.2109,-0.3065,47.39,81,0,13.8,clear sky
2028,Poltavka,RU,54.3663,71.7632,28.9,92,93,11.52,overcast clouds
